"market_id","created_at","actual_delivery_time","store_id","store_primary_category","order_protocol","total_items","subtotal","num_distinct_items","min_item_price","max_item_price","total_onshift_dashers","total_busy_dashers","total_outstanding_orders","estimated_order_place_duration","estimated_store_to_consumer_driving_duration"
"6",2015-02-07 03:22:05,2015-02-07 04:02:10,"1388","mexican","2",1,700,1,700,700,NA,NA,NA,251,682
"6",2015-02-02 02:00:53,2015-02-02 02:45:01,"1388","mexican","2",2,1080,2,280,800,NA,NA,NA,251,621
"6",2015-01-31 21:28:15,2015-01-31 22:05:42,"1388","mexican","2",3,1574,3,375,800,NA,NA,NA,251,601
"6",2015-02-15 19:54:40,2015-02-15 20:23:37,"1388","mexican","2",1,795,1,795,795,NA,NA,NA,251,224
"1",2015-02-02 21:40:08,2015-02-02 22:38:43,"4845","mexican","5",3,2450,3,500,1075,18,20,22,251,839
"1",2015-02-06 22:10:55,2015-02-06 22:56:24,"4845","mexican","5",2,1375,2,500,700,19,18,16,251,571
"1",2015-02-03 02:12:01,2015-02-03 03:13:43,"4845","mexican","5",2,2025,2,950,1075,34,35,56,251,409
"1",2015-02-07 03:01:07,2015-02-07 03:40:24,"4845","mexican","5",2,1280,2,503,584,57,66,96,251,406
"1",2015-02-07 17:06:21,2015-02-07 17:57:31,"4845","mexican","5",4,1875,3,400,500,3,3,4,251,520
"1",2015-02-01 17:17:51,2015-02-01 17:38:57,"4845","mexican","5",4,2475,4,400,900,4,4,6,251,310
"1",2015-01-30 03:03:12,2015-01-30 03:44:46,"4845","mexican","5",2,1978,2,825,1103,60,62,82,251,192
"1",2015-02-08 22:33:19,2015-02-08 23:07:23,"4845","mexican","5",1,825,1,675,675,27,26,29,251,454
"1",2015-01-24 21:38:54,2015-01-24 22:34:44,"4845","mexican","5",7,2525,7,100,575,22,24,29,251,648
"1",2015-02-16 19:34:45,2015-02-16 20:23:11,"4845","mexican","5",2,1625,2,550,1075,14,14,18,251,774
"1",2015-02-02 20:32:52,2015-02-02 22:25:07,"4845","mexican","5",2,1350,2,250,1100,19,20,35,251,548
"1",2015-01-31 18:33:10,2015-01-31 19:16:23,"4845","mexican","5",3,2100,3,500,750,9,9,16,251,455
"1",2015-02-01 02:58:19,2015-02-01 03:32:36,"4845","mexican","5",2,1450,2,500,800,49,49,64,251,534
"1",2015-01-25 03:52:56,2015-01-25 04:27:07,"4845","mexican","5",1,1000,1,1000,1000,55,55,77,251,417
"1",2015-02-07 20:14:04,2015-02-07 20:46:21,"4845","mexican","5",7,2875,4,125,475,20,20,25,251,220
"1",2015-02-09 20:37:27,2015-02-09 21:35:19,"4845","mexican","5",1,1100,1,1100,1100,24,24,34,251,562
"1",2015-02-01 02:48:02,2015-02-01 03:44:41,"4845","mexican","5",2,1700,2,575,800,49,49,54,251,363
"1",2015-02-06 19:27:03,2015-02-06 20:08:11,"4845","mexican","5",9,7950,9,150,1200,27,25,22,251,605
"1",2015-02-08 01:20:17,2015-02-08 02:12:23,"4845","mexican","5",8,6275,7,125,1100,37,37,42,251,913
"1",2015-02-08 15:52:19,2015-02-08 16:32:08,"4845","mexican","5",1,1050,1,900,900,1,1,3,251,495
"1",2015-01-25 01:10:17,2015-01-25 01:50:41,"4845","mexican","5",4,2925,3,250,1100,16,18,31,251,373
"1",2015-01-23 23:07:24,2015-01-23 23:44:47,"4845","mexican","5",4,3675,4,200,1200,13,11,12,251,472
"1",2015-01-24 01:35:06,2015-01-24 02:09:36,"4845","mexican","5",1,1491,1,1289,1308,48,47,41,251,474
"1",2015-01-31 02:07:01,2015-01-31 02:54:47,"4845","mexican","5",2,600,2,125,475,44,43,61,251,362
"1",2015-02-17 19:06:01,2015-02-17 19:36:35,"4845","mexican","5",2,1435,2,475,800,16,6,7,251,660
"1",2015-02-02 19:36:49,2015-02-02 20:30:40,"4845","mexican","5",2,2425,2,900,950,12,14,22,251,402
"1",2015-02-08 18:50:15,2015-02-08 19:50:52,"4845","mexican","5",5,4175,4,150,1300,12,12,15,251,580
"1",2015-02-11 22:17:38,2015-02-11 22:51:12,"4845","mexican","5",3,1375,3,100,425,18,12,10,251,378
"1",2015-02-14 23:37:10,2015-02-15 00:15:52,"4845","mexican","5",2,1050,2,400,500,24,24,22,251,486
"4",2015-02-07 03:45:28,2015-02-07 04:50:08,"4428","sushi","3",25,12770,16,300,1320,121,104,194,251,861
"4",2015-02-17 01:48:02,2015-02-17 02:59:32,"4428","sushi","3",9,5920,6,330,1500,93,91,136,251,712
"4",2015-02-01 01:27:26,2015-02-01 02:13:16,"4428","sushi","3",2,2090,2,590,1500,69,65,95,251,392
"4",2015-02-02 02:20:18,2015-02-02 04:34:18,"4428","sushi","3",10,7788,7,431,1586,76,64,153,251,711
"4",2015-02-12 02:16:58,2015-02-12 03:16:23,"4428","sushi","3",11,8310,10,330,1150,104,103,176,251,817
"4",2015-02-16 01:57:15,2015-02-16 03:00:12,"4428","sushi","3",5,4780,4,400,1500,110,100,191,251,657
"4",2015-01-31 03:27:02,2015-01-31 04:32:39,"4428","sushi","3",9,7440,8,200,1800,103,101,183,251,643
"4",2015-01-30 04:03:07,2015-01-30 04:37:10,"4428","sushi","3",11,6730,5,200,1150,105,83,123,251,468
"4",2015-02-07 02:54:47,2015-02-07 04:07:54,"4428","sushi","3",8,4895,7,400,1035,131,126,240,251,343
"4",2015-02-14 02:21:34,2015-02-14 03:47:13,"4428","sushi","3",7,5995,7,400,2300,120,115,173,251,654
"4",2015-01-25 02:00:40,2015-01-25 03:05:55,"4428","sushi","3",13,9950,8,200,2500,98,122,155,251,751
"4",2015-02-18 02:46:27,2015-02-18 03:53:35,"4428","sushi","3",5,2795,4,400,810,106,88,144,251,553
"4",2015-02-08 03:57:41,2015-02-08 04:53:51,"4428","sushi","3",3,2270,2,385,1500,107,92,144,251,669
"4",2015-02-04 21:05:02,2015-02-04 21:31:58,"4428","sushi","3",6,3845,5,385,1440,43,40,46,251,141
"4",2015-02-01 01:45:40,2015-02-01 02:43:32,"4428","sushi","3",5,3090,4,511,785,75,77,110,251,762
"4",2015-02-14 01:50:25,2015-02-14 02:41:15,"4428","sushi","3",1,3100,1,3000,3000,114,106,190,251,561
"4",2015-02-09 21:09:50,2015-02-09 21:36:13,"4428","sushi","3",6,3695,5,400,920,56,61,78,251,205
"4",2015-02-07 03:40:50,2015-02-07 04:35:42,"4428","sushi","3",9,7735,7,340,1800,123,109,202,251,359
"4",2015-02-17 03:55:18,2015-02-17 04:32:36,"4428","sushi","3",1,1150,1,1150,1150,77,64,92,251,507
"6",2015-02-17 04:22:53,2015-02-17 04:52:26,"4428","dessert","2",4,2400,4,200,900,66,61,78,251,752
"4",2015-02-07 03:45:10,2015-02-07 05:06:36,"4428","sushi","3",4,3610,4,400,1500,121,104,194,251,733
"4",2015-01-31 02:15:08,2015-01-31 03:19:16,"4428","sushi","3",16,6495,4,400,495,101,73,198,251,344
"4",2015-02-16 02:12:57,2015-02-16 03:28:42,"4428","sushi","3",4,6650,4,1200,1800,110,107,197,251,827
"4",2015-02-15 01:01:07,2015-02-15 01:45:18,"4428","sushi","3",2,4500,2,1000,3500,62,53,75,251,696
"4",2015-02-13 04:11:17,2015-02-13 05:13:36,"4428","sushi","3",4,3300,4,325,2000,88,71,108,251,777
"4",2015-01-27 03:29:05,2015-01-27 04:14:41,"4428","sushi","3",4,4965,4,500,3200,88,117,147,251,569
"4",2015-01-30 03:11:49,2015-01-30 03:57:16,"4428","sushi","3",12,6440,5,330,1060,121,121,184,251,330
"2",2015-02-04 03:09:03,2015-02-04 03:47:24,"4428","burger","1",5,4080,4,400,1060,101,80,138,251,636
"4",2015-02-12 20:08:58,2015-02-12 20:44:27,"4428","sushi","3",3,4615,3,1035,2100,87,87,133,251,184
"4",2015-01-26 03:01:51,2015-01-26 03:38:50,"4428","sushi","3",1,1500,1,1500,1500,62,91,81,251,454
"2",2015-01-27 22:36:00,2015-01-27 23:07:43,"413","sandwich","3",1,849,1,849,849,16,7,7,251,780
"2",2015-02-06 18:25:45,2015-02-06 18:50:16,"413","sandwich","3",7,2583,5,99,479,12,7,8,251,567
"2",2015-01-30 18:12:03,2015-01-30 18:42:31,"413","sandwich","3",5,2873,4,399,699,14,14,14,251,967
"2",2015-02-17 19:31:50,2015-02-17 20:07:43,"413","sandwich","3",7,5153,6,479,699,42,37,51,251,872
"2",2015-01-26 20:07:59,2015-01-26 21:19:15,"413","sandwich","3",3,947,3,99,699,29,39,48,251,617
"2",2015-02-04 01:37:31,2015-02-04 02:15:15,"413","sandwich","3",1,499,1,389,389,42,41,49,251,379
"2",2015-02-02 19:29:06,2015-02-02 19:58:16,"413","sandwich","3",3,1767,2,389,479,31,27,28,251,438
"2",2015-01-27 19:49:24,2015-01-27 20:47:15,"413","sandwich","3",7,5160,6,99,699,40,38,45,251,848
"2",2015-02-01 19:18:03,2015-02-01 20:02:05,"413","sandwich","3",2,2274,2,479,699,18,16,17,251,835
"2",2015-01-25 22:45:51,2015-01-25 23:26:11,"413","sandwich","3",3,1507,3,329,479,35,46,33,251,791
"2",2015-02-09 19:48:13,2015-02-09 20:26:52,"413","sandwich","3",2,1567,2,389,479,38,35,42,251,238
"2",2015-02-08 23:05:46,2015-02-09 00:08:55,"413","sandwich","3",2,1837,2,479,779,23,25,28,251,643
"2",2015-02-14 18:27:37,2015-02-14 19:16:10,"413","sandwich","3",5,4293,4,479,779,15,11,9,251,902
"2",2015-01-25 20:49:38,2015-01-25 21:16:12,"413","sandwich","3",4,2056,4,149,479,41,45,30,251,356
NA,2015-02-14 20:09:58,2015-02-14 21:01:38,"413",NA,NA,2,1658,2,479,479,33,32,46,251,866
"2",2015-02-17 02:59:02,2015-02-17 03:38:55,"413","sandwich","3",5,2625,5,249,479,42,41,67,251,599
"2",2015-01-28 22:40:46,2015-01-28 23:28:18,"413","sandwich","3",1,1196,1,699,699,18,13,15,251,722
"2",2015-02-14 01:42:14,2015-02-14 02:27:54,"413","mexican","1",1,738,1,479,479,51,38,49,251,552
"2",2015-01-29 18:31:48,2015-01-29 19:19:13,"413","sandwich","3",6,3934,4,479,479,17,12,11,251,NA
"2",2015-01-28 21:32:27,2015-01-28 22:44:53,"413","sandwich","3",2,1568,2,479,769,40,23,23,251,910
"2",2015-02-14 21:19:32,2015-02-14 21:53:40,"413","sandwich","3",7,5163,3,479,779,37,36,47,251,331
"2",2015-01-30 19:27:35,2015-01-30 20:06:05,"413","sandwich","3",2,1227,2,379,699,41,41,66,251,539
"2",2015-01-28 19:06:45,2015-01-28 19:30:17,"413","sandwich","3",5,2235,4,149,479,42,31,37,251,407
"2",2015-02-07 22:57:53,2015-02-07 23:31:04,"413","sandwich","3",1,1028,1,479,479,25,22,26,251,238
"2",2015-01-29 19:08:59,2015-01-29 19:41:26,"413","sandwich","3",14,11256,5,479,479,35,32,35,251,NA
"2",2015-01-21 18:52:07,2015-01-21 19:13:58,"413","sandwich","3",1,779,1,779,779,25,21,21,251,681
"2",2015-02-13 00:53:09,2015-02-13 01:42:09,"413","sandwich","3",1,849,1,849,849,22,22,25,251,1016
"2",2015-02-06 01:41:29,2015-02-06 02:07:07,"413","sandwich","3",2,1128,2,329,479,60,45,45,251,700
"1",2015-01-21 19:58:32,2015-01-21 21:07:57,"5290","mexican","5",7,1985,5,75,525,23,23,33,251,352
"1",2015-02-12 02:22:32,2015-02-12 02:50:24,"5290","mexican","1",1,950,1,950,950,62,45,45,446,577
"1",2015-02-06 23:53:28,2015-02-07 00:22:13,"5290","mexican","1",1,850,1,775,775,13,8,9,446,312
"1",2015-02-15 21:38:48,2015-02-15 22:09:53,"5290","mexican","1",3,1144,3,415,605,30,29,17,446,334
"1",2015-01-23 19:08:18,2015-01-23 19:43:11,"5290","mexican","5",4,1394,4,50,949,21,21,23,251,237
"1",2015-02-05 20:41:36,2015-02-05 20:58:22,"5290","mexican","5",1,850,1,775,775,36,34,33,251,312
"1",2015-02-06 18:58:04,2015-02-06 19:19:04,"5290","mexican","1",3,1419,3,175,949,22,14,14,446,238
"2",2015-01-24 03:47:57,2015-01-24 04:15:26,"5290","catering","3",3,2325,3,350,925,61,67,86,251,460
"1",2015-02-12 23:39:44,2015-02-13 00:17:52,"5290","mexican","1",4,2165,4,250,700,15,10,10,446,207
"1",2015-02-01 19:49:54,2015-02-01 20:09:41,"5290","mexican","5",4,2201,4,373,815,18,24,41,251,206
"1",2015-01-22 19:43:04,2015-01-22 20:23:05,"5290","mexican","5",4,1150,4,50,825,32,30,30,251,772
"1",2015-01-31 02:16:22,2015-01-31 02:50:14,"5290","mexican","5",2,1700,1,850,850,57,60,69,251,179
"1",2015-02-13 03:18:31,2015-02-13 03:45:39,"5290","mexican","1",2,1650,1,825,825,63,61,82,446,229
"1",2015-02-02 01:49:59,2015-02-02 03:07:09,"5290","mexican","5",2,1425,2,500,925,37,38,59,251,458
"1",2015-01-30 21:25:24,2015-01-30 22:00:29,"5290","mexican","5",4,1775,3,175,750,21,20,26,251,408
"1",2015-01-29 01:31:55,2015-01-29 02:02:47,"5290","mexican","5",16,3924,6,50,949,33,33,42,251,586
"1",2015-01-24 02:03:58,2015-01-24 02:26:28,"5290","mexican","5",1,850,1,775,775,69,69,77,251,312
"2",2015-02-02 02:12:56,2015-02-02 03:29:00,"5290","vietnamese","4",1,825,1,825,825,42,41,75,251,649
"1",2015-02-16 22:23:27,2015-02-16 22:58:18,"5290","mexican","1",3,1215,3,175,500,16,15,17,446,127
"6",2015-02-10 00:15:23,2015-02-10 00:43:09,"5290","breakfast","2",4,2660,3,417,822,17,13,14,446,369
"5",2015-02-05 02:09:13,2015-02-05 03:12:39,"5290",NA,"1",3,2573,2,525,949,42,45,71,251,677
"1",2015-01-24 23:16:58,2015-01-24 23:47:39,"5290","mexican","5",3,2050,3,350,925,20,13,15,251,420
"1",2015-02-17 03:05:03,2015-02-17 03:29:13,"5290","mexican","1",1,1145,1,1145,1145,50,38,50,446,413
"1",2015-02-18 05:02:38,2015-02-18 05:42:10,"5290","mexican","1",3,2445,2,595,925,21,9,9,446,403
"1",2015-01-31 01:07:05,2015-01-31 01:24:30,"5290","mexican","5",1,850,1,775,775,32,29,29,251,312
"4",2015-02-12 21:25:48,2015-02-12 22:16:16,"5290","thai","2",2,1850,1,925,925,20,24,29,446,872
"1",2015-01-25 00:33:39,2015-01-25 01:10:06,"5290","mexican","5",2,745,2,350,395,18,18,26,251,338
"1",2015-01-25 22:15:47,2015-01-25 22:47:43,"5290","mexican","5",4,1750,3,100,825,27,28,29,251,297
"1",2015-02-03 00:34:36,2015-02-03 01:03:09,"5290","mexican","5",3,1075,3,50,925,21,21,25,251,539
"1",2015-01-23 02:01:26,2015-01-23 02:19:49,"5290","mexican","5",1,800,1,800,800,65,56,56,251,241
"1",2015-02-01 22:20:47,2015-02-01 22:49:19,"5290","mexican","5",3,2700,2,350,925,24,24,25,251,428
"4",2015-01-25 01:53:33,2015-01-25 03:02:55,"326","mediterranean","2",7,6225,7,85,1450,97,120,148,251,483
"4",2015-01-30 01:50:15,2015-01-30 02:39:38,"326","mediterranean","2",9,8565,5,795,1350,112,101,162,251,171
"4",2015-01-25 21:29:34,2015-01-25 22:09:10,"326","mediterranean","2",2,2290,2,895,1395,65,71,29,251,558
"4",2015-01-23 03:06:44,2015-01-23 04:21:30,"326","mediterranean","2",4,2400,4,425,600,104,101,159,251,476
"4",2015-01-27 20:08:12,2015-01-27 21:01:23,"326","mediterranean","2",3,4350,1,1450,1450,71,69,123,251,553
"4",2015-01-29 21:41:14,2015-01-29 22:42:31,"326","chinese","4",3,3795,2,895,1450,52,44,47,251,483
"4",2015-02-18 01:28:24,2015-02-18 03:02:35,"326","mediterranean","2",1,1450,1,1450,1450,82,82,127,251,695
"4",2015-02-17 19:00:08,2015-02-17 20:44:08,"326","mediterranean","2",1,1450,1,1450,1450,59,39,73,251,696
"4",2015-01-28 04:45:21,2015-01-28 05:26:06,"326","mediterranean","2",1,1450,1,1450,1450,46,39,44,251,923
"4",2015-01-24 23:34:58,2015-01-25 00:18:50,"326","mediterranean","2",1,1450,1,1450,1450,29,53,35,251,471
"4",2015-01-25 05:47:34,2015-01-25 06:40:11,"326","mediterranean","2",1,1588,1,1468,1616,33,59,26,251,579
"4",2015-01-29 23:30:23,2015-01-30 00:07:49,"326","mediterranean","2",1,1605,1,1350,1350,29,24,26,251,485
"4",2015-01-24 04:31:42,2015-01-24 05:28:54,"326","mediterranean","2",3,3695,2,595,950,80,80,113,251,508
"4",2015-01-25 22:44:26,2015-01-25 23:25:18,"326","mediterranean","2",2,3409,1,1573,1633,67,75,38,251,640
"4",2015-02-17 04:10:26,2015-02-17 04:55:23,"326","mediterranean","2",2,2090,2,895,1195,68,61,82,251,554
"4",2015-02-16 21:36:57,2015-02-16 22:10:10,"326","mediterranean","2",2,1975,2,425,950,41,34,38,251,893
"4",2015-01-23 05:16:05,2015-01-23 06:00:48,"326","mediterranean","2",1,1450,1,1450,1450,31,24,27,251,551
"3",2015-02-10 00:33:37,2015-02-10 00:58:03,"372","chinese","4",2,1860,2,760,910,15,8,8,251,575
"3",2015-01-29 22:06:05,2015-01-29 22:38:23,"372","chinese","4",1,780,1,580,580,12,15,15,251,452
"3",2015-01-31 20:03:10,2015-01-31 20:56:24,"372","chinese","4",1,960,1,760,760,20,21,21,251,1012
"3",2015-02-14 19:33:08,2015-02-14 20:12:49,"372","chinese","4",2,1820,2,270,760,16,14,18,251,575
"3",2015-02-10 04:22:21,2015-02-10 04:43:37,"372","chinese","4",2,1520,1,760,760,23,24,22,251,382
"3",2015-02-02 03:06:54,2015-02-02 04:52:26,"372","chinese","4",1,1085,1,760,760,26,30,62,251,870
"3",2015-02-17 02:04:54,2015-02-17 02:51:57,"372","chinese","4",2,1920,1,760,760,36,36,39,251,480
"3",2015-02-05 02:13:27,2015-02-05 02:53:12,"372","chinese","4",3,935,3,160,580,48,45,42,251,688
"3",2015-02-14 18:52:03,2015-02-14 19:26:29,"372","chinese","4",3,1420,3,190,760,14,7,8,251,689
"3",2015-02-04 00:43:42,2015-02-04 01:15:00,"372","chinese","4",1,1085,1,760,760,13,10,10,251,467
"3",2015-02-17 21:31:43,2015-02-17 22:26:07,"372","chinese","4",1,760,1,760,760,23,16,17,251,869
"3",2015-02-11 22:14:54,2015-02-11 22:33:55,"372","chinese","4",1,760,1,760,760,13,15,14,251,346
"3",2015-02-12 21:28:15,2015-02-12 22:00:23,"372","chinese","4",2,1715,1,760,760,22,18,18,251,775
"3",2015-02-12 20:53:20,2015-02-12 21:36:07,"372","chinese","4",6,4885,2,580,760,23,22,23,251,773
"3",2015-02-17 01:28:57,2015-02-17 02:05:58,"372","chinese","4",5,3230,4,270,690,24,24,23,251,750
"3",2015-02-16 01:26:51,2015-02-16 02:10:46,"372","chinese","4",2,2210,1,910,910,45,44,54,251,897
"3",2015-02-01 02:04:05,2015-02-01 02:46:22,"372","chinese","4",3,1250,3,160,580,58,57,54,251,806
"3",2015-02-11 03:13:00,2015-02-11 03:33:17,"372","chinese","4",1,1150,1,760,760,40,34,34,251,404
"1",2015-01-31 21:26:21,2015-01-31 22:09:15,"187","italian","2",3,1445,3,375,495,6,6,5,251,305
"1",2015-02-03 17:30:32,2015-02-03 18:32:02,"187","italian","2",2,1095,2,150,895,3,2,1,251,694
"1",2015-01-29 20:23:23,2015-01-29 20:56:53,"187","italian","2",1,595,1,595,595,6,4,3,251,NA
"1",2015-01-21 20:56:11,2015-01-21 21:43:11,"187","italian","2",3,1000,3,150,450,7,7,8,251,524
"1",2015-01-29 20:26:36,2015-01-29 21:08:19,"187","italian","2",1,995,1,595,595,6,4,4,251,612
"1",2015-02-05 16:50:02,2015-02-05 17:27:15,"187","italian","2",3,1100,3,150,450,1,1,1,251,695
"1",2015-02-17 02:36:25,2015-02-17 03:22:18,"3197","pizza","1",2,2098,2,899,1199,8,8,9,446,739
"1",2015-01-25 01:27:08,2015-01-25 02:31:52,"3197","pizza","1",3,2897,3,699,1199,5,6,6,446,728
"1",2015-01-26 00:21:14,2015-01-26 01:10:27,"3197","pizza","1",3,4597,3,999,1499,1,1,2,446,542
"1",2015-02-14 02:34:13,2015-02-14 04:07:53,"3197","pizza","1",4,0,4,399,1099,7,7,9,446,541
"1",2015-02-12 20:22:36,2015-02-12 20:56:08,"5465","sandwich","1",1,1045,1,1045,1045,24,24,31,446,130
"3",2015-02-11 02:48:43,2015-02-11 03:12:29,"3235","italian","1",2,2990,2,1195,1795,5,1,1,446,116
"3",2015-02-12 02:40:41,2015-02-12 03:56:09,"3235","italian","1",2,2890,2,1395,1495,3,3,6,446,820
"3",2015-02-05 21:22:41,2015-02-05 21:50:14,"3235","italian","1",1,1195,1,1195,1195,4,1,1,446,285
"5",2015-02-05 19:17:13,2015-02-05 19:59:20,"135","thai","1",4,3219,4,300,994,8,8,13,446,464
"5",2015-02-06 01:56:33,2015-02-06 02:45:22,"135","thai","1",2,2570,2,1275,1295,30,17,19,446,762
"5",2015-01-23 01:57:44,2015-01-23 02:45:22,"135","thai","1",2,2790,1,1395,1395,24,7,12,446,684
"5",2015-01-23 03:02:33,2015-01-23 03:39:26,"135","thai","1",3,3675,3,1200,1275,22,10,15,446,641
"5",2015-02-09 03:07:07,2015-02-09 04:00:31,"135","thai","1",1,1395,1,1395,1395,26,17,31,446,527
"5",2015-02-05 03:33:35,2015-02-05 04:29:59,"135","thai","1",4,2970,3,200,1295,21,20,33,446,445
"5",2015-02-12 02:56:16,2015-02-12 03:35:43,"135","thai","1",2,2027,2,722,1295,26,19,24,446,415
"5",2015-02-09 02:47:58,2015-02-09 03:33:00,"135","thai","1",1,1275,1,1275,1275,26,24,32,446,450
"5",2015-01-26 21:23:44,2015-01-26 21:56:01,"135","thai","1",2,1969,2,975,994,9,11,7,446,327
"5",2015-02-12 03:39:41,2015-02-12 04:36:48,"135","thai","1",3,3870,3,1200,1395,17,15,22,446,563
"1",2015-02-02 18:12:23,2015-02-02 18:57:59,"2873",NA,"1",3,1977,3,349,829,5,6,10,446,617
"1",2015-01-25 02:16:41,2015-01-25 03:01:57,"2873",NA,"1",1,1187,1,729,729,70,69,82,446,674
"1",2015-01-31 23:30:47,2015-02-01 00:23:06,"2873",NA,"1",11,6478,6,159,879,18,18,21,446,740
"1",2015-02-10 18:52:31,2015-02-10 19:21:55,"2873",NA,"1",1,1499,1,1499,1499,15,14,14,446,500
"1",2015-02-06 18:05:20,2015-02-06 18:53:14,"2873",NA,"1",2,1398,2,499,899,12,11,11,446,601
"1",2015-02-06 17:40:13,2015-02-06 18:20:30,"2873",NA,"1",1,969,1,969,969,10,10,12,446,451
"1",2015-02-01 16:41:50,2015-02-01 18:25:34,"2873",NA,"1",1,1499,1,1499,1499,5,7,11,446,500
"1",2015-02-08 16:26:12,2015-02-08 17:05:43,"2873",NA,"1",2,1798,1,899,899,6,6,9,446,451
"4",2015-02-01 01:57:40,2015-02-01 02:54:43,"2873","sandwich","1",2,1706,2,549,699,47,48,65,446,324
"1",2015-02-08 17:04:55,2015-02-08 17:43:23,"2873",NA,"1",2,1935,2,549,699,6,6,9,446,502
"1",2015-02-14 23:12:08,2015-02-15 00:16:33,"2873",NA,"1",4,3196,1,799,799,18,18,21,446,740
"1",2015-02-08 17:50:59,2015-02-08 18:45:56,"2873",NA,"1",2,2028,2,929,1099,14,9,10,446,526
"1",2015-02-01 18:16:19,2015-02-01 19:03:50,"2873",NA,"1",4,3596,1,899,899,7,7,12,446,816
"1",2015-02-16 17:45:53,2015-02-16 18:27:13,"2873",NA,"1",1,926,1,926,926,4,4,8,446,239
"2",2015-01-24 21:41:49,2015-01-24 22:20:45,"1906",NA,"1",2,2098,2,999,1099,27,41,36,446,816
"2",2015-01-30 04:50:41,2015-01-30 05:24:47,"1906",NA,"1",5,2845,3,249,999,43,36,40,446,709
"2",2015-02-15 22:36:12,2015-02-15 23:32:03,"1906",NA,"1",1,999,1,949,949,27,26,33,446,442
"2",2015-02-16 01:59:59,2015-02-16 03:20:27,"1906",NA,"1",3,2797,3,899,949,52,44,86,446,918
"2",2015-01-28 04:00:27,2015-01-28 04:49:29,"1906",NA,"1",3,958,2,129,700,45,34,43,446,811
"2",2015-01-31 21:40:40,2015-01-31 22:17:07,"1906",NA,"1",5,3595,4,349,999,33,26,29,446,595
"2",2015-02-13 02:20:42,2015-02-13 03:11:29,"1906",NA,"1",9,5491,6,249,949,69,60,98,446,339
"2",2015-02-09 03:16:08,2015-02-09 04:11:35,"1906",NA,"1",3,3097,3,999,1099,62,59,92,446,663
"2",2015-02-15 04:26:21,2015-02-15 05:14:57,"1906",NA,"1",6,4544,6,249,1099,44,42,83,446,239
"2",2015-01-28 05:01:17,2015-01-28 05:33:29,"1906",NA,"1",7,3343,4,249,1099,26,23,24,446,1021
"2",2015-02-08 02:32:37,2015-02-08 03:50:22,"1906",NA,"1",2,2098,2,999,1099,56,53,88,446,596
"2",2015-01-30 21:05:25,2015-01-30 21:31:31,"1906",NA,"1",2,2398,2,1099,1299,37,40,40,446,592
"2",2015-02-11 21:38:20,2015-02-11 22:11:53,"1906",NA,"1",1,899,1,899,899,24,30,34,446,761
"2",2015-02-06 20:15:49,2015-02-06 20:40:19,"1906",NA,"1",2,1998,2,899,1099,51,46,55,446,380
"2",2015-01-29 04:30:19,2015-01-29 05:02:28,"1906",NA,"1",11,5740,7,149,1299,37,37,40,446,589
"2",2015-02-01 02:02:00,2015-02-01 03:11:28,"1906",NA,"1",11,4939,5,249,999,38,36,51,446,974
"2",2015-01-22 20:15:51,2015-01-22 21:11:26,"1906",NA,"1",7,3343,4,249,1099,37,35,52,446,569
"4",2015-02-09 19:04:34,2015-02-09 19:28:55,"5082","cafe","1",1,290,1,205,205,23,15,26,446,547
"4",2015-01-25 16:45:52,2015-01-25 17:24:44,"5082","cafe","1",3,1260,3,355,355,5,22,5,446,596
NA,2015-01-26 01:37:42,2015-01-26 02:49:57,"5800",NA,NA,5,3810,5,350,1095,3,3,3,446,821
"1",2015-02-18 01:14:40,2015-02-18 02:10:23,"5800","japanese","1",6,4565,6,200,1195,3,3,4,446,1026
"1",2015-02-16 02:14:25,2015-02-16 03:26:48,"5800","japanese","1",4,2940,4,325,1095,7,7,7,446,867
"1",2015-01-29 02:22:45,2015-01-29 03:11:42,"5800","japanese","1",2,2020,2,925,1095,8,5,5,446,734
"1",2015-02-04 23:45:39,2015-02-05 00:33:02,"5800","japanese","1",3,1920,3,325,1195,4,3,2,446,588
"1",2015-02-04 02:00:30,2015-02-04 03:00:18,"5800","japanese","1",6,4915,6,350,1195,7,5,3,446,1034
"1",2015-02-04 02:26:19,2015-02-04 03:26:52,"5800","japanese","1",8,5110,8,150,1595,8,8,6,446,670
"2",2015-01-24 23:17:18,2015-01-25 00:51:29,"5800",NA,"1",7,4020,6,325,1095,2,3,3,446,965
"1",2015-01-31 01:39:04,2015-01-31 02:35:15,"5800","japanese","1",6,2800,5,150,975,3,3,4,446,803
"6",2015-02-15 02:03:53,2015-02-15 02:46:16,"3728","japanese","4",1,1695,1,1695,1695,NA,NA,NA,446,225
"6",2015-02-13 03:10:29,2015-02-13 03:43:27,"3728","japanese","1",3,2050,3,195,1125,NA,NA,NA,446,353
"6",2015-02-13 02:10:50,2015-02-13 02:57:39,"3728","japanese","1",5,7640,4,395,1950,NA,NA,NA,446,496
"6",2015-02-12 02:23:43,2015-02-12 03:13:31,"3728","japanese","1",7,4925,6,475,975,NA,NA,NA,446,1020
"6",2015-02-01 01:48:48,2015-02-01 02:26:57,"3728","japanese","1",2,1350,2,350,1000,NA,NA,NA,446,217
"2",2015-02-18 04:18:47,2015-02-18 05:01:33,"2384","indian","2",3,1985,3,445,795,39,39,47,251,786
